0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.5311584,119.5832062,127.6381378,131.9743042,136.8450165,139.869812,145.8724976,150.6309814,152.3061371,154.5563354,156.1644287,154.6714478,157.6909332,159.3953857,161.0821991,161.1039581,163.2989502,164.6785278,165.990036,164.9116211,166.3546753,166.2650909,166.4768219,167.9837494,171.5979004,174.2490234,177.3912964,180.4995117,182.5473633,186.105896,186.1029205,185.2663116,184.1511993,183.2217407,182.8948975,182.890625,182.0083466,182.3912354,180.9484863,178.671875,179.5317383,176.3592529,177.8023224,177.6869507,176.2980347,176.4685059,176.3804932,176.4619293,176.222229,175.9627686,176.7051392,176.4438477,174.1906128,175.4127197,174.5283356,172.2509918,173.9051971,176.1891632,179.164505,181.6693115,182.8699951,181.5593719,180.5095215,179.5670776,177.7106934,177.4495239,178.3643188,176.5158691,173.0802002,173.315567,172.5765381,172.8153687,172.1317596,176.2873383,183.9372406,188.0830536,190.5606537,191.0395508,188.4913483,183.5383759,182.0652466,174.3391876,173.230896,171.5410156,171.4451904,171.5925903,175.3942871,179.3767242,190.1045532,185.0295868,190.0043488,180.9599609,179.3730621,176.2021637,174.0630493,173.838562,171.1838379,173.7846069,174.6073608,176.8829346,179.5244141,180.1920166,179.8721924,179.1665649,178.6359863,176.8634644,176.256958,175.4108734,173.5761871,172.9984741,171.7926636,171.8989105,169.7695923,172.7843781,173.8029175,177.4150391,181.2201538,179.2637939,179.9174194,180.3338623,175.1908569,173.5053711,171.84375,173.1008911,174.9357758,174.1642303,173.6820679,175.127182,173.3557281,172.2942352,171.3364868,171.206665,170.9815674,169.4519653,165.833313,165.293396,158.8309326,164.1112061,162.0771484,163.6174164,162.8054199,166.9110718,167.586853,166.2717743,165.5021362,169.9189453,152.7750092,153.456955,170.0979614,165.2767792,169.8317413,171.4025879,172.0836029,173.1013184,171.7869873,171.4918213,170.5205078,171.6053467,172.7411499,173.0683136,173.557373,172.8718414,173.5970612,173.1210938,169.4324799,171.1654205,169.4882202,170.6356964,171.6984863,171.7716064,171.5681152,171.9780884,172.7374878,172.0927887,171.8533325,170.4494019,172.3270111,172.5997772,171.7432861,170.8692627,160.7679596,156.4221802,162.3529053,160.5142822,163.3761597,165.3284912,165.6278076,172.9057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17732558200,17732558200,24293796200,24293796200,24570008600,24570008600,24669319800,24669319800,24770034100,24770034100,24868837800,24868837800,24970860800,24970860800,25069600100,25069600100,25169069800,25169069800,25271660000,25271660000,25370552000,25370552000,25440055000,25440055000,25519648200,25519648200,25595871200,25595871200,25668713800,25668713800,25746419000,25746419000,25844033600,25844033600,25944255900,25944255900,26022239700,26022239700,26121473400,26121473400,26220352400,26220352400,26295564700,26295564700,26370226300,26370226300,26446475800,26446475800,26546893100,26546893100,26644960100,26644960100,26745402600,26745402600,26846191600,26846191600,26946827800,26946827800,27046665700,27046665700,27146814900,27146814900,27245080700,27245080700,27345190100,27345190100,27448509100,27448509100,27547524700,27547524700,27644555200,27644555200,27721006800,27721006800,27820209100,27820209100,27922568300,27922568300,28021361500,28021361500,28121393200,28121393200,28221111400,28221111400,28323450200,28323450200,28423608100,28423608100,28520326500,28520326500,28622052700,28622052700,28721239200,28721239200,28822131300,28822131300,28922154300,28922154300,29021199100,29021199100,29118329800,29118329800,29219923100,29219923100,29350225700,29350225700,29475362400,29475362400,29600574200,29600574200,29725286100,29725286100,29851800000,29851800000,29978611400,29978611400,30102714200,30102714200,30228484500,30228484500,30352289000,30352289000,30477781000,30477781000,30603216700,30603216700,30724963800,30724963800,30854665100,30854665100,30977384300,30977384300,31101876700,31101876700,31228506500,31228506500,31352288000,31352288000,31475884600,31475884600,31603139000,31603139000,31728886900,31728886900,31849713300,31849713300,31975422400,31975422400,32101182600,32101182600,32225784500,32225784500,32352965100,32352965100,32476671500,32476671500,32601230900,32601230900,32727294900,32727294900,32850551600,32850551600,32978321800,32978321800,33101815400,33101815400,33229011400,33229011400,33353114400,33353114400,33476526500,33476526500,33602376400,33602376400,33730903900,33730903900,33857803800,33857803800,33973224000,33973224000,34100856400,34100856400,34228803200,34228803200,34357869800,34357869800,34476250900,34476250900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.066974543,-0.064009592,-0.061729148,-0.059411753,-0.057380132,-0.054986093,-0.053252336,-0.051066209,-0.049165823,-0.047395237,-0.046196792,-0.045134373,-0.044597998,-0.043268014,-0.042649437,-0.041729935,-0.040802628,-0.040328115,-0.03932105,-0.039314702,-0.038491935,-0.037737016,-0.037434556,-0.036137104,-0.034352031,-0.033728041,-0.032928161,-0.032786187,-0.0327827,-0.032853622,-0.033655621,-0.034131512,-0.034439247,-0.034488231,-0.0345832,-0.034591071,-0.034608886,-0.034626342,-0.034632333,-0.034662157,-0.034665316,-0.034666244,-0.03466174,-0.034709048,-0.034708157,-0.034698837,-0.034697767,-0.034709889,-0.034696326,-0.034686077,-0.034664661,-0.035144322,-0.035064299,-0.034404822,-0.032945655,-0.032516956,-0.0315165,-0.030576915,-0.031094771,-0.031683508,-0.033194415,-0.033510327,-0.033243529,-0.033330619,-0.033394527,-0.033471767,-0.03362013,-0.034139115,-0.034195907,-0.034229893,-0.033880379,-0.033923745,-0.03392034,-0.032447666,-0.031872131,-0.032062389,-0.032082953,-0.032637544,-0.032896608,-0.032962624,-0.032961708,-0.032983411,-0.032987013,-0.032520711,-0.032896571,-0.032661602,-0.032469794,-0.032244243,-0.032365564,-0.032684274,-0.033061791,-0.033522617,-0.033614691,-0.033637062,-0.03364864,-0.033633918,-0.033305947,-0.033180363,-0.033658892,-0.033016518,-0.033048183,-0.033057131,-0.033122193,-0.033170883,-0.033259496,-0.033364549,-0.03352464,-0.034549635,-0.034673031,-0.034798827,-0.034832042,-0.034515973,-0.034171503,-0.033809938,-0.03349397,-0.033264637,-0.034313317,-0.034548905,-0.03454496,-0.034537531,-0.034536447,-0.034532316,-0.034534369,-0.034329128,-0.034067836,-0.033816498,-0.03354606,-0.033322427,-0.03342719,-0.033564277,-0.033486668,-0.033467516,-0.033786941,-0.033557858,-0.033448316,-0.033429831,-0.033410311,-0.034285612,-0.034288917,-0.034295529,-0.034307256,-0.034335919,-0.034338981,-0.034270585,-0.034237985,-0.034101807,-0.03408372,-0.034604657,-0.035530429,-0.035509959,-0.035435963,-0.035353687,-0.035303991,-0.03517472,-0.035053715,-0.034770988,-0.032675073,-0.032068048,-0.031486385,-0.031379201,-0.03134894,-0.031381469,-0.031436536,-0.031522661,-0.031692125,-0.033124112,-0.035134401,-0.035976917,-0.036130633,-0.036222368,-0.036165483,-0.036140602,-0.036085624,-0.036013722,-0.035905696,-0.035426665,-0.035319891,-0.034486428,-0.03429684,-0.032652438,-0.032362815,-0.032094266,-0.031998832,-0.032020245,-0.032066166,-0.032180745,-0.032354988,-0.033171233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.251795053,0.256207108,0.258220464,0.260266483,0.262014747,0.264030367,0.266048551,0.267604887,0.268788785,0.269696385,0.270806432,0.271214098,0.272191286,0.272562444,0.273461163,0.27371788,0.274281353,0.275216758,0.275806576,0.276201725,0.276284277,0.276709139,0.277343035,0.278027505,0.27832666,0.278876632,0.279879957,0.280023396,0.280555695,0.280588746,0.280192703,0.279525667,0.278773189,0.278704196,0.278334975,0.277661294,0.277279079,0.276968151,0.276448458,0.276183605,0.275919437,0.275555789,0.275436461,0.274733514,0.274610668,0.274471253,0.274591744,0.274244189,0.274017304,0.273914099,0.273817599,0.272901505,0.272892207,0.272237211,0.271490902,0.271782517,0.271856606,0.272106111,0.27281794,0.273119092,0.272904843,0.272255689,0.271805108,0.270784736,0.270894915,0.270500273,0.269876897,0.269472569,0.269093633,0.268602729,0.267625332,0.267081171,0.267787814,0.268371612,0.268586308,0.269097656,0.268738955,0.267743319,0.266281277,0.265421212,0.264047682,0.263848156,0.262496203,0.261489153,0.260986418,0.261614144,0.261725217,0.262358963,0.261824697,0.261639178,0.260326803,0.259914696,0.258738518,0.257746369,0.257778019,0.25666067,0.256711602,0.255752385,0.255890757,0.25585413,0.255561441,0.255736351,0.255019128,0.254621446,0.253962934,0.253754973,0.253490925,0.252714097,0.252651393,0.251977205,0.251675576,0.25084129,0.250687957,0.250860274,0.250927448,0.250956446,0.251042694,0.250846833,0.250085771,0.248600021,0.248559013,0.248200834,0.2474944,0.247941911,0.246558622,0.246556282,0.246010765,0.246573672,0.245753855,0.245910108,0.246072069,0.245142326,0.24494715,0.245010182,0.245601282,0.244699478,0.245351121,0.246165246,0.246178061,0.246464387,0.246761337,0.247594446,0.247592077,0.247197449,0.246901348,0.247621417,0.247457147,0.248810127,0.248424828,0.249434277,0.251056463,0.251087904,0.25119099,0.250906855,0.250424385,0.250328958,0.250065267,0.249875516,0.250023663,0.24984087,0.250630617,0.250278473,0.249905378,0.249244392,0.248986319,0.248918772,0.248909831,0.248900652,0.249519169,0.248624727,0.249375567,0.249313876,0.249246776,0.249225065,0.249233723,0.249361262,0.249360681,0.249345481,0.247770056,0.247718424,0.24709484,0.24718082,0.24780798,0.248326391,0.248493403,0.249529794,0.250919193,0.251023471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-53.82958984,-53.86083984,-51.1673584,-49.80688477,-44.20477295,-39.29730225,-34.63537598,-30.61773682,-26.52301025,-22.63049316,-19.20581055,-19.11315918,-16.95489502,-15.34783936,-12.93249512,-11.65289307,-9.532409668,-7.862792969,-8.285583496,-4.193847656,-3.185546875,-3.406311035,-2.428039551,-1.122375488,1.094970703,4.041320801,6.065673828,7.108459473,6.769958496,8.924194336,8.351013184,7.19342041,2.295593262,2.559509277,3.471618652,2.485595703,2.450012207,2.681152344,2.483398438,3.967224121,3.560058594,4.267456055,3.587402344,2.68145752,3.230895996,3.229919434,2.85748291,3.12322998,3.027038574,3.166320801,3.431945801,2.952026367,2.116943359,2.724060059,2.088500977,4.114379883,7.450439453,6.63470459,12.34674072,10.40887451,9.229248047,3.96270752,3.213500977,4.676208496,4.565551758,4.907409668,4.229187012,4.092224121,3.391967773,3.537353516,3.00592041,1.950561523,2.077941895,3.396118164,4.520874023,6.428222656,6.52142334,7.161621094,4.877685547,4.41796875,4.383789063,4.668945313,4.102050781,4.578552246,6.658203125,2.139465332,3.782348633,7.772399902,7.220947266,7.080627441,5.856872559,4.051147461,3.806030273,3.077636719,2.614074707,3.049194336,2.511291504,4.323303223,5.675720215,4.460571289,6.002624512,5.782592773,5.570556641,5.381713867,5.444030762,5.750427246,6.361328125,4.938659668,2.377563477,0.643920898,2.174316406,0.970214844,1.974975586,3.927978516,6.353759766,2.944458008,4.555603027,6.122680664,-0.802246094,2.318603516,0.842346191,3.64276123,4.033813477,0.005187988,0.854248047,1.057434082,1.947814941,3.313049316,4.544067383,3.65222168,3.097229004,3.840209961,3.820922852,3.612915039,3.708740234,4.1796875,10.69995117,0.256408691,6.118774414,5.645385742,0.61706543,1.066955566,5.899291992,4.381896973,0.116394043,2.360717773,-0.331970215,2.044372559,-0.512512207,-6.99432373,-5.252563477,-4.938842773,-5.089538574,-4.067443848,-4.197570801,-3.735473633,-1.319580078,0.116821289,7.09967041,10.28363037,11.44995117,15.05450439,15.16577148,14.84082031,15.5010376,15.32946777,10.4788208,-3.08782959,-6.962768555,-6.764709473,-7.906494141,-7.428833008,-7.026123047,-6.600341797,-6.450439453,-6.509399414,-4.500854492,-4.466430664,-3.448913574,-0.572509766,7.317382813,9.218261719,11.22125244,12.11700439,11.17181396,10.42327881,10.78118896,10.22637939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.373939753,0.37405625,0.374154836,0.374039233,0.374008119,0.373947769,0.373892069,0.373867273,0.373524845,0.373265922,0.373189062,0.373160243,0.372900546,0.372943759,0.372786254,0.372688502,0.372692585,0.372511029,0.372550309,0.372428894,0.372466952,0.372542024,0.374683559,0.383079439,0.393701404,0.404595107,0.415008307,0.424466878,0.428649247,0.429810524,0.429827929,0.429878473,0.429940045,0.430006623,0.430034757,0.430086702,0.430108219,0.430116236,0.430144668,0.430170059,0.430176318,0.430193037,0.430180907,0.430195987,0.430186927,0.430188656,0.430099815,0.429980606,0.429981679,0.429979384,0.429983735,0.429930419,0.429937929,0.430404782,0.436465859,0.440192997,0.448494911,0.457691699,0.460511148,0.46124059,0.461208135,0.461236537,0.461353183,0.461404204,0.461406291,0.461411834,0.461422592,0.46140936,0.461421937,0.461617053,0.46799314,0.476789415,0.486319005,0.495763898,0.503594637,0.505932331,0.506434977,0.506550074,0.50660646,0.506629288,0.506673813,0.506649971,0.506881475,0.51184094,0.518655479,0.525403619,0.528386593,0.532669544,0.534381032,0.5345819,0.534666955,0.534654856,0.534680784,0.534694076,0.534697592,0.534846544,0.539032817,0.544634283,0.550299287,0.555467725,0.556940794,0.557379961,0.557411253,0.55741483,0.557415724,0.55741322,0.557406962,0.557362318,0.557354212,0.557506859,0.560865283,0.5651142,0.569639087,0.574219763,0.578502536,0.582084179,0.583301663,0.583412528,0.583416164,0.583433092,0.583434224,0.583431363,0.583459377,0.585942566,0.588952899,0.592296958,0.595613837,0.598734319,0.601416647,0.602683246,0.604808748,0.607135117,0.609716415,0.614055216,0.616040289,0.616509914,0.618063569,0.62065053,0.620642602,0.620628238,0.620608687,0.620592952,0.620609343,0.62152791,0.622092843,0.625143111,0.625862837,0.626934767,0.627264619,0.627684772,0.628463149,0.62890619,0.62905848,0.62980938,0.630248964,0.631216645,0.632623553,0.633962154,0.635262012,0.636195421,0.636819482,0.636844635,0.636875987,0.636915267,0.636942387,0.636878073,0.636766434,0.636713982,0.636980712,0.63737154,0.637789786,0.637794018,0.637798071,0.637801528,0.637809694,0.637890935,0.637886167,0.637923419,0.637985229,0.63869065,0.639648139,0.640460014,0.640816629,0.641008973,0.641037405,0.641067028,0.641318202,0.641245067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
